n0,d0,n1,d1,n2,d2,n3,d3,n4,d4,n5,d5,l,k1
1.0567564752920189,99.36991790946037,0.04174455555554789,14.072646220760522,1.4906754043377044,124.08480481894458,1.487642560543994,187.44259911323348,1.1997566347792266,61.08318081714397,1.402937103431516,25.621025184051582,498.96616641118123,0.04174455555554789
1.3200020818916085,89.70805902618777,0.030742862609672215,58.01459436329506,1.2345172630032786,94.31634155145929,1.190867327436922,78.37312507003172,1.1652382009326652,66.11647594993437,1.1713475924595418,53.75839034515351,764.0958158626904,0.030742862609672215
1.2554085094524545,159.1720196887637,0.20232284564047967,103.17019400862767,1.7472889903877338,167.1942456414417,1.0321353517206147,152.5980366369871,1.6194541643218665,76.13418565788692,1.2710231180433986,94.258136431837,743.6060124115304,0.20232284564047967
1.464839193170036,164.44415428441218,0.13690406629437046,190.41355957769582,1.4764223103637195,117.08185043676274,1.8511438792811976,57.776788453534024,1.2561157893044426,59.77378378501137,1.190214405064902,75.67520029347669,680.3916677324605,0.13690406629437046
1.2286530171822683,10.824001287114825,0.005160108850189587,116.94933352727963,1.3708801111501123,22.500577510660346,1.3303472760610926,25.293027094397402,1.3924280429790028,145.76400888197801,1.1485594663578578,1.6463232576483078,459.697097629784,0.005160108850189587
1.27235821980867,16.357813264135636,0.28623120941530256,113.53816437228915,1.1528395474826043,96.32102615662485,1.9427018508529998,59.70780082896956,1.6437966244557005,182.4903232278207,1.713726332949153,32.384095264539916,741.0369523876395,0.28623120941530256
1.6610408632943097,143.22347239117707,0.5355779005594067,174.0978063634391,1.8109124835558068,105.4311673476597,1.5706859462774507,47.2065301494907,1.9989397813620151,118.33639089886819,1.271816834139301,156.67061284910196,733.423822082938,0.5355779005594067
1.5974743764011587,183.97039565951562,0.09267060745781068,25.929315324666625,1.4729755883038438,108.17889230044545,1.390821330488168,85.9769698251176,1.0293095664828047,137.57938012101792,1.3556011752102535,68.71855674773295,797.7016664851471,0.09267060745781068
1.1081058073616892,153.4672297964708,0.12113831526048044,39.089836339998676,1.2527817829189987,93.40634929539759,1.2746654350949376,197.0320619209955,1.2258513044995323,73.40649494945188,1.8050419689261918,6.867024902834662,496.848143025298,0.12113831526048044
1.347842321157478,127.38246893969938,0.11489791249081605,154.2580601411548,1.047419231773957,87.86396257514156,1.6042993379061312,25.5150934682193,1.5721970263717269,50.148180372213844,1.555611833423205,127.90600495455648,466.30151994959505,0.11489791249081605
1.2379117632507457,175.77878864856615,0.04451186146146481,72.55541624268199,1.369525963469398,65.12527902418232,1.6493145220475895,99.4965828740523,1.9147816592222586,173.97062706765652,1.0109735949617566,80.82461302722577,724.5654589068749,0.04451186146146481
1.7687393267953757,24.2711097199674,0.035863942216558004,25.535627615528522,1.4594729476986843,37.88768306002921,1.2798850921654354,153.4517210157042,1.4959966416903479,181.54449914915807,1.3481580588554087,167.44357990873053,774.5614573376095,0.035863942216558004
1.1701372323695294,127.4645569532581,0.007565677352948269,84.9954910062882,1.2426234231934048,84.35896332429378,1.1604368606252886,50.23321629034581,1.7634766852217094,48.62368884972676,1.5586840779357987,149.8523410654797,700.8137230035602,0.007565677352948269
1.0179315700317089,153.17234780942016,0.08070412582201858,31.8605757121587,1.0432431229672194,81.69430982797161,1.978244806696079,141.90634329479388,1.9879703637336288,16.615611275743404,1.1027443309935054,34.003279358675066,741.1738142762777,0.08070412582201858
1.6997826429960092,17.029752011691812,0.1118913796157533,16.509367744638514,1.5940789463116425,98.23191110927327,1.883281736792764,8.876528479814594,1.1479710648443775,97.88642084853494,1.7331521841541162,174.1413054323285,574.7575600786715,0.1118913796157533
1.1911484494672155,178.4983734604397,0.0029280716980333798,185.56602041227734,1.4551135512772713,5.274930493092511,1.848388154868585,186.92367808572786,1.7509807981374839,84.98390547391803,1.6474187984274595,86.18718746841938,616.84168597065,0.0029280716980333798
1.2060090173887734,135.8426311762142,0.06084476479351188,135.04888578102194,1.0652180923552852,61.44830491669748,1.024126079365097,197.023539918641,1.698589793983897,169.6197678037899,1.057118944562515,169.29851260477614,729.1532088693343,0.06084476479351188
1.6245786697837552,136.1118151034933,0.07385850971398145,131.56478929956322,1.0301386364622365,31.822534513183598,1.4621152643342787,2.715088672055521,1.7120611639249765,157.7262934338794,1.9161404652515617,130.20646628264012,422.89225367763527,0.07385850971398145
1.961763029610966,34.48962761098397,0.15149290644706853,2.6164250187359572,1.0506594877554138,70.88616816203219,1.4953253750977828,197.67138789867667,1.797250300594112,15.959651790659123,1.3900638057904209,2.670434131832744,639.9283339067083,0.15149290644706853
1.894375323530518,11.035246508250962,0.017264449956647613,164.43764169268763,1.8454362241857725,199.9650601136745,1.161726270909029,117.5041231965849,1.5396079635812039,29.522731878792907,1.9300729164742783,135.22733778381195,707.7329823860259,0.017264449956647613
1.5202810424866537,72.03618363866941,0.003030369966011111,191.9180136793173,1.7829564239690066,14.513050838698117,1.9019787318191295,91.67436751857603,1.6868276227831238,103.37597681578879,1.9563311866321458,42.913514767751025,416.5994057700724,0.003030369966011111
1.1988775826432527,54.738520996855634,0.110486123249152,93.69772538764374,1.6250547214187383,88.14500166034253,1.8488113239077804,181.66881349559753,1.9448677236700682,53.4834412673872,1.0725359828255563,160.3730421923583,640.3645934122144,0.110486123249152
1.8712803150420834,107.25487594933807,0.023981062529131673,62.155747835009144,1.2369953095191892,106.24970223674165,1.9671252810832605,121.8978123112832,1.3983061245453365,78.49154193677475,1.8373227771066187,150.56746621052724,472.45311806118883,0.023981062529131673
1.9544900279880415,4.392931818710277,0.2987143479134062,135.73787111111088,1.0348089589446485,96.47229891247295,1.7599863729403538,108.76752335541586,1.0880473124128467,109.18121000214632,1.4258726120041714,176.5465097994507,454.46460882717315,0.2987143479134062
1.2468808201245243,47.977596522639445,0.03938676062926031,115.7303516620956,1.687325738819911,17.70815332680753,1.098782902465791,65.36555845124406,1.175010358463478,32.096278497736755,1.5811874286076284,55.672218800018314,790.8851504900708,0.03938676062926031
1.9782456956978858,80.37480586761396,0.34410083010569076,74.49329179256272,1.9223818507809094,81.086777904639,1.5016620170185078,22.008415215688615,1.345005229035963,19.636942980414762,1.5349952249097183,47.36439732771836,552.2886034839883,0.34410083010569076
1.113110137840232,66.17259470546134,0.14821737330870405,33.10373168892824,1.4801807786656704,29.12643163239228,1.191178873718301,196.20011360180104,1.333181252409024,32.81441107318517,1.351384928694972,89.45969518586476,684.3819978774893,0.14821737330870405
1.3095753212216756,2.379749449929247,0.18203727105072295,179.52043817502593,1.7766389289904239,85.02482100397526,1.0991774127053688,146.84067832306832,1.185473966260495,156.34631424258538,1.5976920839629938,31.76718137299335,651.6529954343688,0.18203727105072295
1.0934978772042299,163.74201444926229,0.13757550902133753,86.81103800195223,1.6170376704578582,147.12466618171183,1.3654559710073086,176.66002467721543,1.859964369196651,116.27334575209845,1.6948610591273636,107.41573721073779,677.6411684320074,0.13757550902133753
1.693509278576704,0.03351888652234347,0.018849487284636222,187.0324675644809,1.8441170210670288,175.13001904819401,1.7699614787018985,111.16538739661115,1.269847011248821,2.6518295407205406,1.3338453463681388,167.49289935526346,617.9119914178542,0.018849487284636222
1.502788978473065,149.79044495734846,0.010705105354342355,95.42768488583886,1.4235734631580743,103.0295470941461,1.6072646363284364,51.50124270275587,1.5725605441786508,78.9007498354086,1.6700662096406336,77.29196993440965,464.4131152057406,0.010705105354342355
1.2927145352725748,10.295361535088055,0.14445056646264376,42.322143633767695,1.473343886692636,195.6577042767487,1.1102109307965,48.46673381933868,1.832616858562901,96.35275492006092,1.095553365559716,197.26226844884422,440.71365428170634,0.14445056646264376
1.582542727767774,131.42266906093613,0.037535246601422545,66.0312011057409,1.6567915897104957,160.29895138358262,1.344194173442268,132.83644936399793,1.757411036262436,24.756289898037732,1.8321217459704648,49.22975342102873,508.19247498168033,0.037535246601422545
1.5523958100722395,71.03558802923912,0.0877531737443806,168.09554709842152,1.422412769198088,148.39114412924368,1.2894724287196195,177.92147932362198,1.167949765021377,152.21852347586244,1.0023481015467883,71.69866073563587,533.0426100925696,0.0877531737443806
1.2285255539299347,67.37866508705793,0.1384436376782687,116.87319129636245,1.059256308345359,125.03101193537418,1.3237544509967325,14.48215023140853,1.0772424890682326,135.42215570467863,1.4107657815471484,133.0414380614932,511.4855464511584,0.1384436376782687
1.4786068580211582,104.46253559957266,0.24944911027939393,118.12241167292454,1.572099498504093,87.87926363117184,1.6332456833416535,100.4980759204265,1.0357486326694583,141.3509190830682,1.6354425956487808,28.51007535330976,691.372642090168,0.24944911027939393
1.5638075718962536,54.2168683547684,0.16588891464032532,156.52268237256695,1.904630748530586,75.1689724455808,1.5745159806409994,192.11826893961904,1.034348989570827,185.24274668170463,1.1985887067130463,49.530890363677436,694.9279008632377,0.16588891464032532
1.8018113626971752,0.9179395193871898,0.015335387988560087,7.396510728255534,1.3687392956662678,146.9434085796789,1.663624604058723,26.148783468053537,1.0337782171699308,40.34720483702819,1.606839388087769,49.68449771001697,641.674486604838,0.015335387988560087
1.9030569139060867,139.27785710444076,0.20494755160918252,79.90181066498397,1.4374368709334848,60.91513459735693,1.0862963214004555,101.45823788081847,1.479707214407468,59.434202492898166,1.875742687231483,194.74197337379923,499.47071281717257,0.20494755160918252
1.1305508140241738,115.50482569581297,0.09438227461362511,113.25494160237221,1.987714554127959,21.626299073035106,1.7806889882929333,55.00174480436735,1.157169383818561,46.39655244176601,1.769527146809612,68.81002100010882,695.4183157308887,0.09438227461362511
1.3581271439690878,182.80873439611054,0.019109496185729404,38.44937659353664,1.8341840821483777,36.9031096866206,1.8833559020485788,173.20796985388233,1.3854417687165457,131.5822852236019,1.36881432319865,152.58592289050333,732.2666153723792,0.019109496185729404
1.5553920445276899,8.620837969905004,0.003497391876487277,35.66792623385267,1.4288106128748248,5.934823720728466,1.6757635778790054,144.01705502968755,1.8856492460918428,27.187978792894228,1.1578536001355872,34.969418161244946,713.2359391210402,0.003497391876487277
1.0288037067663898,21.317229665262616,0.03209070661892906,14.10360059519209,1.6537720554095667,7.730982345901505,1.627986973744513,112.78397049011666,1.382809232048051,94.1186924257712,1.2454548991993883,167.25926563476762,404.69692365743896,0.03209070661892906
1.6504279172181093,90.79861595373646,0.07388529231614951,69.37341774993038,1.0623699475718282,23.987732108265234,1.1992366450969447,96.4481768543579,1.1576221120452674,171.197467289647,1.938302723147259,151.3699132199001,745.1363836359538,0.07388529231614951
1.4730144296970704,64.49451202436298,0.009856832197608667,73.39177255828714,1.5199676854428081,4.745813086410888,1.8106160270355462,106.1311841532078,1.951503143250057,92.32024640143909,1.3776646314366543,61.42408543377185,728.7692815115197,0.009856832197608667
1.0279821900803152,97.49939001923448,0.3213739662610566,109.58475719744692,1.869782146673504,109.83889566642513,1.0245826016665336,98.46213833780683,1.2637019606807787,97.86287390045922,1.7021889058170254,175.02248111051603,558.0416731428718,0.3213739662610566
1.8472112124895446,5.207281023085408,0.06620585533187312,171.72885330013784,1.3563322385486147,66.96369895218,1.180830786789775,62.484474338464004,1.436683199845782,170.2601358402556,1.2032159307510146,111.66220707698642,409.58419178676996,0.06620585533187312
1.262963195014703,141.90889303204236,0.014383316103697433,18.079085881730283,1.6108315671619802,7.357525706986978,1.598794669395302,137.28238151576107,1.9958904994898559,80.39951781064755,1.382659537440273,22.375881122252284,439.56762026926646,0.014383316103697433
1.958963560169659,192.9509786041452,0.11822104872497981,189.10878871658795,1.095877414040244,132.86409057332375,1.6407633742563168,184.35171352226348,1.0027561633746913,82.94865317929036,1.328865666988698,109.48540944073302,626.7457078148725,0.11822104872497981
1.804215711166513,132.96360229157273,0.14336695691077145,164.59161883276565,1.8666590905191254,88.60256340263659,1.780149709218481,166.81897828871877,1.405755021734757,128.75231006399886,1.1838551057276931,73.75341355446234,414.2358344129447,0.14336695691077145
1.636383449584104,69.26269659047047,0.031857527564368715,39.53963637688287,1.4670518314274261,166.46125837855303,1.1548655019423895,92.45968312026909,1.716210836525149,190.49796226115046,1.3753930002764174,62.84930033177793,564.7496804772086,0.031857527564368715
1.6167699252976646,22.93567200780908,0.06720592256922749,63.338832811842934,1.579577932901981,147.10625360608344,1.8372621627095802,108.84102940442253,1.1869128275772025,167.274093466918,1.448260276672338,33.2931090012482,483.8250347443051,0.06720592256922749
1.7017234784782378,6.023745364750677,0.001470102484233565,172.9056525927258,1.5540356957129304,199.09472644810094,1.9205932384726383,118.49169163898247,1.1868949008424576,199.43592678212013,1.704449234369806,102.43811010766831,501.541925527383,0.001470102484233565
1.3620021064266974,197.6043445971909,0.2271964923990983,94.35435619536634,1.6831061251873276,178.02019657759575,1.9180599047318214,102.16493665763615,1.243454475822048,166.05629445664607,1.9896888144086016,156.96592551257834,663.5178601936865,0.2271964923990983
1.2888676097717153,133.908262364815,0.050603328667898496,102.57747392063763,1.3093710171235813,140.66582967599882,1.5721270109155105,81.13613944118083,1.6409340508354289,72.49690761419119,1.994611767135059,196.276262194479,582.9077712401916,0.050603328667898496
1.3352560009430072,58.30883964066733,0.18334016540698655,8.00828230434647,1.6320517721379204,66.08026416347816,1.344677162122868,137.2053925318186,1.7869233482428855,69.24502792623461,1.5861127495118128,173.99496613716036,562.1329928136344,0.18334016540698655
1.1502525852811565,174.06026087754486,0.03076765850226608,27.078311668493924,1.051822344665482,170.6361854174853,1.096823271300169,129.0584307660514,1.8969050669559746,11.027093784819343,1.707766837461787,117.59421291511325,495.7421719201621,0.03076765850226608
1.6699456797540377,165.39926879517637,0.011305519356985384,69.84020567293814,1.7116448542857463,189.31341649875182,1.404217950079433,154.59959008599003,1.3364417489507598,20.730878311739588,1.4592988511510183,133.54599942721586,468.45624324089556,0.011305519356985384
1.6732857210203664,59.57396300316298,0.0629659632512643,126.18729420161992,1.9079111501948087,21.874596491085406,1.1697010519789233,29.02710432332638,1.2874931444705753,175.70051618126473,1.9155747166170174,21.777918588687584,783.5373774819624,0.0629659632512643
1.005416656600488,84.46533291216285,0.34840034533828645,45.782368539637396,1.0309376250343654,176.34834664525602,1.8502912632427755,130.4655998963857,1.59487545868235,38.64867229993663,1.9310435938355472,41.945373021169715,654.8926714550653,0.34840034533828645
1.42337879753171,56.143452880037906,0.012719966413794316,166.58096352100188,1.9939322822855017,137.2064212748045,1.5196132998095728,67.15461604480461,1.4084359640196396,6.213601338950081,1.2015295674276856,160.97719655357133,468.42896924023523,0.012719966413794316
1.1265276572985847,146.97447211827347,0.11789779435349788,81.19457249942192,1.7663850913087544,162.18789548109558,1.0123311382242624,44.658721030608596,1.3567752469156122,76.57939227651207,1.8162241875709173,167.2094344337203,417.6616079808253,0.11789779435349788
1.4983494845369725,80.80137711917197,0.12385298473372003,173.02782074004347,1.229775855249809,99.33113540349416,1.2518599260622132,71.227427431863,1.7334885137571385,33.16532265995116,1.309081729731545,74.73919358512514,507.29550962240387,0.12385298473372003
1.278211710900603,5.784559902987185,0.03769995250973462,141.3681335552181,1.8033535899099373,119.66669753329076,1.808708677715195,154.02890095265698,1.6075710784818649,70.09983070632482,1.9436973422693127,178.5349045534043,723.6447913145178,0.03769995250973462
1.825006733465678,112.27418053395482,0.029892712823345755,120.83355493006593,1.8035062624580067,96.13463549248338,1.0684139227167042,147.17718167930124,1.2049493237506885,101.60001900265732,1.702077358155401,31.936283722742353,539.2061377984132,0.029892712823345755
1.9941226992124514,135.3362352851292,0.019162284961242875,86.87623217451615,1.1434031849684692,191.99041761184463,1.2882030830297568,101.51036757959221,1.2429879076432577,175.00851867243244,1.5190224921353397,45.23600377437225,627.2423930095428,0.019162284961242875
1.566946756629122,64.44290973376768,0.03116276278610785,119.73936059490029,1.9529414686442408,196.51841983948214,1.396822040995008,153.09234139633153,1.5403974468191401,6.205244859358383,1.1150102683608698,87.2009648022309,573.8632244841301,0.03116276278610785
1.4199049042299698,91.41701713147737,0.016969245303282834,73.07158027373266,1.3162181063054956,17.55692608791197,1.4159967675383052,56.007709253598684,1.392587421542192,50.598126939993946,1.4158005260386635,181.23486188292347,452.5148990994449,0.016969245303282834
1.1146748810242477,6.831790708032814,0.07393431498790289,61.43173546681189,1.6702392270461028,184.46912898762457,1.1033142700584349,144.36206325428867,1.4212519899836236,20.451203059445632,1.4455516739633898,127.57006918702677,674.6711113577762,0.07393431498790289
1.2753874765996294,64.31721490553758,0.017704459630274602,164.93567255239373,1.5510481701849594,184.2081133703682,1.1432394173634355,171.39203056157555,1.1500744715847824,5.710818617768099,1.7996276815469396,138.9413798360844,521.5625433029323,0.017704459630274602
1.6916773450978213,144.14078666742168,0.01531507991299622,2.555707323649603,1.9637179819270405,4.083044718025919,1.3170626671384666,182.9626582813499,1.2329591408662797,48.69971898064254,1.8973087923084615,184.184572326013,726.3743248750877,0.01531507991299622
1.2251731186724322,156.4665386186627,0.047418697857922305,25.78548619229366,1.549124660328743,155.4046280172862,1.3100462781387519,147.8833697195548,1.0166452134325696,175.00957256593023,1.90724591375796,8.791523810255807,696.3911576162607,0.047418697857922305
1.3425563330214754,164.64025998395422,0.055699443614000865,35.26474762275631,1.9689594299292406,22.264699625201388,1.9242700659999747,94.09108147181786,1.6997662980431474,80.90319969526209,1.4534243980360737,132.357319135864,750.265810848322,0.055699443614000865
1.318902873180885,189.54127564093818,0.04551117944347895,85.18406501825355,1.1727435568534788,43.34747955598286,1.057806093637589,90.68851020746504,1.510344058438768,143.0070037392877,1.915751435937577,46.77569859268367,563.1689443483679,0.04551117944347895
1.6050631693268662,101.78232064934976,0.062138066310350355,53.46581862625903,1.859822311836792,161.08142368715704,1.7564305732955101,61.51014926663212,1.7028367687123767,144.94230039557556,1.782376409077668,129.79505708293811,517.8401951163295,0.062138066310350355
1.4791512262146689,148.77747222964865,0.100116213422578,64.51831946280046,1.0909830070177422,167.49236579259747,1.1703582851558467,150.69053148760696,1.3844944917747204,10.474869346331861,1.4211042596750056,132.90162292039972,663.509148700769,0.100116213422578
1.6834249017988436,118.98893677725668,0.11690962585625853,116.94936214184956,1.997475260894789,32.44169430120834,1.3346228988158755,129.9628660623437,1.3131674455463496,61.7342742827977,1.145325668903634,106.8458021508633,412.91959459886914,0.11690962585625853
1.4274081844467308,26.083180204247114,0.034271987587515367,158.61656455521828,1.6211917539522123,33.15659533751649,1.7335046472504811,182.60125272678374,1.977615261826231,28.308423975420727,1.9547267694782469,67.53556798439364,783.0063427895286,0.034271987587515367
1.6874848893753147,56.20489086122693,0.09204318323102591,125.02420283164906,1.3464220052185225,40.01041942538186,1.4800395194571234,2.589123064878329,1.7464488053607683,107.14687467850162,1.60183836198504,4.133990233799745,785.7361343314581,0.09204318323102591
1.597815385869589,172.200543996911,0.0038003826010993727,146.06807583092282,1.0789435143503892,30.45111003116787,1.2036876401366938,29.51763851637006,1.2104536319185164,136.32379789194738,1.1686452808368237,58.75577306651174,630.5277105093808,0.0038003826010993727
1.9281031763375494,96.6116898484368,0.0030921602996460133,185.94338479836063,1.9653317970320643,141.4351915867553,1.6043978869711046,46.88388701905759,1.439321617135406,142.496455082629,1.5446625230456172,29.93858836042571,566.1500939063123,0.0030921602996460133
1.2825381869723564,127.42095737775668,0.5425688499612104,129.78942930201168,1.2589753727951414,125.55806704696985,1.8740701579848664,92.70593964217586,1.0636788397709247,166.7782839742159,1.950680498442443,53.38619161764204,597.3205804402647,0.5425688499612104
1.4254288799342327,124.87123787442542,0.0429226216649347,3.6505275782775293,1.3436552197138627,0.06832305217647772,1.8059245358493252,171.28329354336188,1.986108910979576,95.23836569752511,1.6102448019341766,148.5833625494735,429.5985861232916,0.0429226216649347
1.6505061912105314,137.26472481537192,0.37320364494267105,109.38304433794943,1.8682659741962866,73.84973553497969,1.01877325400352,93.99569394093345,1.3193769785082519,5.346213319772675,1.6093596821360232,113.26033310013148,490.27410342469653,0.37320364494267105
1.3713482506103833,65.24799343395533,0.23914826180587548,179.45796210482234,1.1207486404839844,48.90210608930057,1.8638594503669306,104.15857946400902,1.0977240143995588,54.37258249519377,1.727109606951153,37.88308337917068,484.0235741974664,0.23914826180587548
1.8088940719036033,78.16920346466054,0.07226047230051046,151.00217307332227,1.251186380445968,153.69288871295404,1.523637934757809,31.25049013279293,1.8904528279937332,176.95213903950423,1.8062713938322494,37.9380357641832,624.248933695044,0.07226047230051046
1.7764081854167406,9.646976209822755,0.1523775987689166,116.11585177162726,1.2848528176686076,195.46161383583964,1.0715102883100232,70.95065059240902,1.711275044576872,93.76331520441548,1.764758227113905,138.04061458112054,430.35009730735976,0.1523775987689166
1.9282504426811105,153.48775761732574,0.11769782950412269,167.14885433788274,1.3120849360967135,186.24533500346197,1.4045845068634952,68.54192144095788,1.0420229361960391,131.28635118006744,1.7438511491150739,94.32294790722715,720.9643625328772,0.11769782950412269
1.9842972355206467,152.15704310818288,0.1004649602948376,139.2689555998176,1.8860759156016296,158.59326673288263,1.112371783447117,52.40197361842256,1.0075966784222778,197.34765547329079,1.5194640162766344,159.27953305976544,430.64175311140446,0.1004649602948376
1.4104068823312563,71.44585225365176,0.04042680505922204,155.32727976674806,1.5841600791954866,184.72699713148862,1.6086051423221082,64.13092284364599,1.9415812339579523,36.93428081787835,1.846676629855657,25.67208505846532,782.5708994480328,0.04042680505922204
1.7222393002373653,129.03670748574868,0.18487609113300899,174.87956527073234,1.7008708087457058,42.7052270840381,1.8541155540176657,166.71346105185154,1.8611692579735108,172.05449838047835,1.083731659171942,172.50305957722253,524.9167195840874,0.18487609113300899
1.8678140085931902,191.1857449259315,0.27768236513145406,179.88525980544043,1.3066003487796507,39.048464339927506,1.970225618537874,137.20559051116027,1.394501328226751,44.21346120213103,1.1810405547522445,48.085767542251915,426.6703761313801,0.27768236513145406
1.8057987677073752,2.614547152711588,0.1801295420888683,144.0567924045802,1.0060463363913494,196.34334973378768,1.9503875072695824,132.46897674094458,1.2065158399613087,76.57157717015993,1.4562997430739457,51.45735774557683,489.49222435780405,0.1801295420888683
1.8981966977098457,30.020861165450285,0.11765432557784113,165.54992350152443,1.4285996545213964,62.78373728178397,1.5106186977667848,116.18221356367012,1.0391487133558317,112.5695882280011,1.9494495720228664,155.0842417387192,658.8940246892959,0.11765432557784113
1.3848621919502815,117.92493499797321,0.17844075130341283,162.86986444795767,1.9035305857819371,128.1230868197225,1.5817471447967746,184.30123470328027,1.0153762791303582,108.69714808454427,1.246824895610604,132.7961722015742,646.6305572274958,0.17844075130341283
1.9447493582050113,57.89845423435873,0.06424888334916906,128.21946815300308,1.666404415731159,153.66094353701112,1.3403887355375315,55.57892661874795,1.1357497018888643,86.57584411550441,1.6422678039014402,97.34280076004364,555.698172948636,0.06424888334916906
1.5089081840531904,70.49808276613223,0.07643363627733697,17.040224348597132,1.237772598222043,113.50897634291455,1.5154619920179222,6.03610809363051,1.9124862222970502,103.33148668299049,1.5999568202350485,165.39370082189166,533.32871108922,0.07643363627733697
1.3777979220055152,169.19605352806428,0.062035141916224196,127.83109617393877,1.439468049059645,52.339393900345385,1.2621502548191263,155.4640384083181,1.28178453595936,110.96687346579633,1.406836743888034,16.56773237145439,774.5224410818812,0.062035141916224196
1.4899400255354742,140.79602947578317,0.06238470017117712,186.01203198324345,1.7510037293148693,42.4704175124659,1.4804986449268889,179.01687960585883,1.902974095136453,3.528791569679357,1.0384378274218122,42.22064353726227,605.7810618081587,0.06238470017117712
1.7801171925873416,8.051633708221306,0.010762339011784012,31.90267834351903,1.5005034722275084,127.240457220931,1.7328800151117207,144.43158051706172,1.8626082730166558,106.26595475110076,1.7911580250456254,43.241932451361876,568.4458196927708,0.010762339011784012
1.8995371917693564,8.843265429143244,0.1882807163895516,101.99043093289816,1.2089127361221954,62.86811165513724,1.569917250410899,133.63490568379214,1.8123761587543243,0.6342965403988154,1.0730375835595272,37.543908102391455,552.5543419241794,0.1882807163895516
1.896154375748179,182.1467933232475,0.04211792015142789,81.35868921451517,1.3168401437589656,116.3598033846361,1.2686518925694577,116.6578859427148,1.374817073221773,27.211932571763285,1.763253170720149,62.60836148761073,590.7513878734878,0.04211792015142789
1.0762568675535085,46.15858996794593,0.043439426886551766,53.453012786145294,1.4274775934096495,180.6514201743891,1.1863187360776923,80.51368196104222,1.8179403507880192,105.96860214610588,1.9360358162035518,133.16705347415152,442.3380605703271,0.043439426886551766
1.2718529608347011,186.40098845271976,0.24777906790165685,178.4947579461686,1.9712243970262924,126.11896430766336,1.4722590714603188,57.094235448533446,1.1969118318601564,118.76827636347646,1.9238513942715292,122.75850645034421,704.0391970736223,0.24777906790165685
1.8848654908679179,6.31306437955812,0.12407412455996995,108.68968535010124,1.426175031468636,48.1962940253875,1.3046101431924397,118.76904948036464,1.3680701581048478,49.73390565089919,1.32431937069529,136.39706703560117,520.8221940065628,0.12407412455996995
1.2171260106686783,191.7333513454065,0.06463246818792316,69.68992893711588,1.5467073792130648,80.83008010829822,1.2806487387068177,152.49574394804242,1.6985926197499435,129.89264154530116,1.1124668176242472,198.41199175969257,582.3281745575671,0.06463246818792316
